code,name,ects,link,professor,description
EE-548,Audio engineering,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/audio-engineering-EE-548,Lissek Hervé,"This lecture is oriented towards the study of audio engineering, room acoustics, sound propagation, and sound radiation from sources and acoustic antennas. The learning outcomes will be the techniques for microphones and loudspeaker design, as well as room acoustics."
MICRO-452,Basics of mobile robotics,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/basics-of-mobile-robotics-MICRO-452,Mondada Francesco,"The course teaches the basics of autonomous mobile robots. Both hardware (energy, locomotion, sensors) and software (signal processing, control, localization, trajectory planning, high-level control) will be tackled. The students will apply the knowledge to program and control a real mobile robot."
BIO-410,Bioimage informatics,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/bioimage-informatics-BIO-410,"Sage Daniel, Seitz Arne","The course provides a comprehensive overview of methods, algorithms, and computer tools used in bioimage analysis. It exposes fundamental concepts and practical computer solutions to extract quantitative information from multidimensional images, both using engineering methods and deep learning."
BIOENG-445,Biomedical optics,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/biomedical-optics-BIOENG-445,Wagnières Georges,"This course addresses the principles governing the interactions between light and biological tissue, their optical properties and basic concepts of radiometry. Illustrative diagnostic and therapeutic applications of light in medicine and photobiology will also be described."
MICRO-561,Biomicroscopy I,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/biomicroscopy-i-MICRO-561,Altug Hatice,"Introduction to geometrical and wave optics for understanding the principles of optical microscopes, their advantages and limitations. Describing the basic microscopy components and the commonly used biomicrocopy methods such as widefield and fluorescence."
MICRO-562,Biomicroscopy II,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/biomicroscopy-ii-MICRO-562,"Altug Hatice, Seitz Arne",Introduction to the different contrast enhancing methods in optical microscopy. Basic hands-on experience with optical microscopes at EPFL's BioImaging and Optics Facility. How to investigate biological samples? How to obtain high quality images?
EE-517,Bio-nano-chip design,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/bio-nano-chip-design-EE-517,Carrara Sandro,Introduction to heterogeneous integration for Nano-Bio-CMOS sensors on Chip. Understanding and designing of active Bio/CMOS interfaces powered by nanostructures.
MICRO-410,Classical and quantum photonic transducers,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/classical-and-quantum-photonic-transducers-MICRO-410,,This course gives an introduction to transducers by both considering fundamental principles and their application in classical and quantum systems. The course builds up on the fundamental concept of coupling of two subsystems as a mean to use one subsystem to extract information about the other.
CS-432,Computational motor control,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/computational-motor-control-CS-432,Ijspeert Auke,"The course gives (1) a review of different types of numerical models of control of locomotion and movement in animals, from fish to humans, (2) a presentation of different techniques for designing models, and (3) an analysis of the use and testing of those models in robotics and neuroprosthetics."
MICRO-443,Conceptual design of products and systems,2,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/conceptual-design-of-products-and-systems-MICRO-443,,"""Reverse engineering"", une activité consistant à étudier un objet pour en déterminer le fonctionnement interne ou la méthode de fabrication. Les étudiants seront capables d'analyser et d'évaluer des produits microtechniques complexes (identification des éléments, leurs fonctions, relations, ...)"
ME-498,Continuous improvement of manufacturing systems,5,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/continuous-improvement-of-manufacturing-systems-ME-498,Kaboli Amin,"Continuous Improvement encompasses the ongoing effort to capture, create, and deliver value to internal and external customers. This course empowers students to lead teams and harness technology to improve products, services, and processes."
MICRO-573,Deep learning for optical imaging,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/deep-learning-for-optical-imaging-MICRO-573,,This course will focus on the practical implementation of artificial neural networks (ANN) using the open-source TensorFlow machine learning library developed by Google for Python.
ENG-466,Distributed intelligent systems,5,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/distributed-intelligent-systems-ENG-466,Martinoli Alcherio,The goal of this course is to provide methods and tools for modeling distributed intelligent systems as well as designing and optimizing coordination strategies. The course is a well-balanced mixture of theory and practical activities.
MICRO-510,Embedded motor control,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/embedded-motor-control-MICRO-510,"Hodder André, Köchli Christian, Perriard Yves","L'étudiant sera capable de concevoir, de réaliser et de programmer une électronique complète de commande de moteur ou d'actionneur. Il saura appliquer la théorie de la commande de moteur sur des systèmes réels."
ENG-410,"Energy supply, economics and transition",2,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/energy-supply-economics-and-transition-ENG-410,"Ballif Christophe, Binder Signer Claudia Rebeca, Thalmann Philippe","This course examines energy systems from various angles: available resources, how they can be combined or substituted, their private and social costs, whether they can meet the energy demand, and how the transition to a renewable energy system can be fostered."
MICRO-515,Evolutionary robotics,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/evolutionary-robotics-MICRO-515,Floreano Dario,"The course gives an introduction to evolutionary computation, its major algorithms, applications to optimization problems (including evolution of neural networks), and application to design and control of robots. It includes software exercises and project to evolve, build, and test a robot."
EE-424,Fundamentals of analog VLSI design,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/fundamentals-of-analog-vlsi-design-EE-424,"Choo Kyojin, Enz Christian",
BIO-443,Fundamentals of biophotonics,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/fundamentals-of-biophotonics-BIO-443,Radenovic Aleksandra,This module serves as an introduction to the area of biophotonics. The approach is multidisciplinary .The course is mainly knowledge-based but students will benefit from the skills learned by carrying out problem solving and by completing the assignment.
EE-515,Fundamentals of biosensors and electronic biochips,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/fundamentals-of-biosensors-and-electronic-biochips-EE-515,Guiducci Carlotta,"The labels ""biosensor"" and ""eBiochip"" have been employed to refer to the most diverse systems and in several fields of application. The course is meant not only to provide means to dig into this sea but also a thoughtful understanding of the detection principles and a design perspective."
MICRO-471,Fundamentals of integrated photonic components,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/fundamentals-of-integrated-photonic-components-MICRO-471,,This course gives an introduction to basic integrated photonics components that are at the core of photonic nanotechnologies today. The course combines theoretical description with practical lab work where students will do simulations in CST Microwave Studio.
MICRO-553,Haptic human robot interfaces,4,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/haptic-human-robot-interfaces-MICRO-553,"Bouri Mohamed, Shokur Solaiman","This course teaches basic knowledge on haptic devices, force feedback and mechanical man-machine interfaces. Lectures are about 40 %, the rest is hands-on practical work with the ""haptic paddle"", a complete mechanical device with full laptop control interface. Realization of project in groups of 2."
MICRO-511,Image processing I,3,https://edu.epfl.ch/studyplan/en/master/microengineering/coursebook/image-processing-i-MICRO-511,"Unser Michaël, Van De Ville Dimitri Nestor Alice",Introduction to the basic techniques of image processing. Introduction to the development of image-processing software and to prototyping using Jupyter notebooks. Application to real-world examples in industrial vision and biomedical imaging.
