code,name,ects,link,professor,description
EE-280,Electronics,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/electronics-EE-280,"Meinen Cédric, Sallese Jean-Michel",Présentation des principaux composants de base de l'électronique. Analyse de circuits à base d'amplificateurs opérationnels. Introduction aux circuits logiques élémentaires. Principe de la conversion Analogique-Numérique. Modèles simplifiés des transistors MOSFET.
ME-372,Finite element method,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/finite-element-method-ME-372,Gallaire François,L'étudiant acquiert une initiation théorique à la méthode des éléments finis qui constitue la technique la plus courante pour la résolution de problèmes elliptiques en mécanique. Il apprend à appliquer cette méthode à des cas simples et à l'exploiter pour résoudre les problèmes de la pratique.
ME-390,Foundations of artificial intelligence,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/foundations-of-artificial-intelligence-ME-390,Kamgarpour Maryam,This course provides the students with 1) a set of theoretical concepts to understand the machine learning approach; and 2) a subset of the tools to use this approach for problems arising in mechanical engineering applications.
ME-341,Heat and mass transfer,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/heat-and-mass-transfer-ME-341,Tagliabue Giulia,"This course covers fundamentals of heat transfer and applications to practical problems. Emphasis will be on developing a physical and analytical understanding of conductive, convective, and radiative heat transfer."
MATH-265,Introduction to optimization and operations research,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/introduction-to-optimization-and-operations-research-MATH-265,Bierlaire Michel,Introduction to major operations research models and optimization algorithms
ME-332,Mechanical vibrations,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/mechanical-vibrations-ME-332,Villanueva Torrijo Luis Guillermo,"Dans ce cours on étudie la dynamique modale des structures mécaniques. Conceptes clés comme Mode Normale, Mass et Raideur effective, et Fréquences Propres sont appris pendant ce cours."
ME-320,Product development and engineering design,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/product-development-and-engineering-design-ME-320,Hughes Josephine Anna Eleanor,"The course introduces product development and the application of fundamental mechanics to develop engineering solutions. This focuses on the product development process including ideation, design selection, engineering analysis, prototyping and life cycle analysis."
ME-331,Solid mechanics,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/solid-mechanics-ME-331,Kolinski John Martin,"Model the behavior of elastic, viscoelastic, and inelastic solids both in the infinitesimal and finite-deformation regimes."
MICRO-372,Advanced mechanisms for extreme environments,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/advanced-mechanisms-for-extreme-environments-MICRO-372,Cosandier Florent,"Ce cours présente des concepts d'ingénierie mécanique avancée au travers d'exemples concrets de mécanismes de précision. Ceux-ci fonctionnent dans des environnements extrêmes, que ce soit dans l'espace ou sur terre. Les notions théoriques sont approfondies ainsi que les contraintes environnementales"
ME-343,Compressible-fluid dynamics,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/compressible-fluid-dynamics-ME-343,Noca Flavio,"Fluides compressibles, vitesse sonique, ondes de choc, détente."
ME-324,Discrete-time control of dynamical systems,2,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/discrete-time-control-of-dynamical-systems-ME-324,Müllhaupt Philippe,On introduit les bases de l'automatique linéaire discrète qui consiste à appliquer une commande sur des intervalles uniformément espacés. La cadence de l'échantillonnage qui est associée joue un rôle primordial pour assurer la stabilité et la performance du système bouclé.
ME-371,Discretization methods in fluids,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/discretization-methods-in-fluids-ME-371,Habisreutinger Marc Anthony David,Ce cours présente une introduction aux méthodes d'approximation utilisées pour la simulation numérique en mécanique des fluides. Les concepts fondamentaux sont présentés dans le cadre de la méthode des différences finies puis étendus à celles des éléments finis et spectraux.
ME-380,Experimental methods in biomechanics,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/experimental-methods-in-biomechanics-ME-380,Pioletti Dominique,Le but de ce cours est de permettre aux étudiants de se familiariser avec des techniques de base de mesures des propriétés mécaniques de différents tissus musculo squelettiques ou biomatériaux utilisés en ingénierie tissulaire.
ME-373,Finite element modelling and simulation,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/finite-element-modelling-and-simulation-ME-373,Boujo Edouard,L'objectif de ce cours est d'apprendre à réaliser de manière rigoureuse et critique des analyses par éléments finis de problèmes concrets en mécanique des solides à l'aide d'un logiciel CAE moderne.
PHYS-207(c),General physics : quanta,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/general-physics-quanta-PHYS-207-C,Pasquarello Alfredo,Le cours traite les ondes électromagnétiques (optique géométrique et optique physique) et donne une introduction à la physique quantique.
ME-342,Introduction to turbomachinery,2,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/introduction-to-turbomachinery-ME-342,Farhat Mohamed,L'étudiant se familiarise avec les domaines de turbomachines thermiques et hydrauliques et les différents types de machines dans ce domaine. Il étudie les outils de base de conception et d'évaluation.
EE-312,Matrix analysis,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/matrix-analysis-EE-312,Vandergheynst Pierre,
ME-303,Microinformatique (pour GM),4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/microinformatique-pour-gm-ME-303,Rochat Pierre-Yves,"Comprendre les microcontrôleurs et apprendre à les mettre en oeuvre, en particulier pour la commande de systèmes mécaniques."
ME-351,Thermodynamics and energetics II,3,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/thermodynamics-and-energetics-ii-ME-351,Raju Natarajan Anirudh,"This course will discuss advanced topics in thermodynamics with a focus on studying gas phases, mixtures, phase transformations and combustion. The application of these principles to various practical systems such as batteries, fuel cells etc. will be discussed."
ME-314,Concurrent engineering project,5,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/concurrent-engineering-project-ME-314,Profs divers *,L'étudiant apprend à appliquer les compétences acquises en travaillant dans une équipe responsable d'une portion d'un projet plus vaste.
ME-301,Measurement techniques,4,https://edu.epfl.ch/studyplan/en/bachelor/mechanical-engineering/coursebook/measurement-techniques-ME-301,Mulleners Karen Ann J,"Theoretical and practical course on experimental techniques for observation and measurement of physical variables such as force, strain, temperature, flow velocity, structural deformation and vibrations, etc."
MATH-212,Analyse numérique et optimisation,6,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/analyse-numerique-et-optimisation-MATH-212,Picasso Marco,L'étudiant apprendra à résoudre numériquement divers problèmes mathématiques. Les propriétés théoriques de ces méthodes seront discutées.
MATH-203(a),"Analysis III (for SV, MT)",4,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/analysis-iii-for-sv-mt-MATH-203-A,Monin Leonid,The course studies the fundamental concepts of vector analysis and Fourier-Laplace analysis with a view to their use in solving multidisciplinary problems in scientific engineering.
MATH-207(a),"Analysis IV (for SV, MT)",4,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/analysis-iv-for-sv-mt-MATH-207-A,Zemel Yoav,The course studies the fundamental concepts of complex analysis with a view to their use in solving multidisciplinary problems of scientific engineering.
EE-209,Elements of statistics for data science,3,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/elements-of-statistics-for-data-science-EE-209,Müllhaupt Philippe,
PHYS-201(c),General physics : electromagnetism,6,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/general-physics-electromagnetism-PHYS-201-C,Boero Giovanni,"Introduction à la mécanique des fluides, à l'électromagnétisme et aux phénomènes ondulatoires."
EE-202,Electronics I,4,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/electronics-i-EE-202,"Koukab Adil, Meinen Cédric","Les concepts de base permettant de comprendre, d'analyser et de concevoir les circuits à base d'AmpliOp, dédiés à l'acquisition et conditionnement des signaux analogiques sont traités en théorie et pratique. Cela englobe l'amplification, le filtrage, la conversion A/N et les générateurs de signaux."
EE-203(c),Electronics II (for MT),4,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/electronics-ii-for-mt-EE-203-C,"Koukab Adil, Meinen Cédric","Ce cours traite des principes de fonctionnement des transistors Bipolaire et MOSFET, leur modélisation et implémentations dans les circuits élémentaires (miroir de courant, ampli simple, différentiel, à plusieurs étages, de puissance etc.) et finie avec la conception d'AmpliOps en MOS et Bipolaire."
EE-110,Logic systems (for MT),3,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/logic-systems-for-mt-EE-110,Schmid Alexandre,"Ce cours couvre les fondements des systèmes numériques. Sur la base d'algèbre Booléenne et de circuitscombinatoires et séquentiels incluant les machines d'états finis, les methodes d'analyse et de synthèse de systèmelogiques sont étudiées et appliquée"
MSE-214,Materials engineering I,3,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/materials-engineering-i-MSE-214,Yee Wei Liang Daryl,An introduction to the processing-microstructure-property relationships of polymers and metals. The objective of the course is to provide the materials science foundation needed to understand how to select materials and processes for the manufacturing of components relevant in microtechnology.
MSE-215,Materials engineering II,3,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/materials-engineering-ii-MSE-215,"Bourban Pierre-Etienne, Stuer Michael","Après les polymères et les métaux, ce cours aborde les relations mise en oeuvre-structures-propriétés des matériaux céramiques pour la fabrication de composants en microtechnique. Les travaux pratiques permettent de mettre en œuvre et caractériser les propriétés des trois familles de matériaux"
MICRO-200,Mechanism Design I,8,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/mechanism-design-i-MICRO-200,"Briand Danick, Henein Simon Nessim, Shea Herbert",Ce cours introduit les bases de la mécanique des structures : calcul des contraintes et déformations provoquées par les forces extérieures et calcul des déformations. Ces enseignements théoriques sont appliqués à la conception des éléments importants des mécanismes de précision.
MICRO-201,Mechanism Design II,4,https://edu.epfl.ch/studyplan/en/bachelor/microengineering/coursebook/mechanism-design-ii-MICRO-201,Henein Simon Nessim,"Le second semestre du cours « Conception de mécanismes » développe les capacités créatrices de conception appliquées au domaine des mécanismes microtechniques. Il s'attache tant aux connaissances (composants, principes physiques, dimensionnement) qu'au processus cognitif de la conception en groupe."
